ReviewedLocationName;City;Country;place_id;latitude;longitude;type;price_level;avg_google_rating;operational_status
Geriba Beach;Búzios;Brasil;pl_id_1663;-22.7791338;-41.91095139999999;natural_feature;;4.6;OPERATIONAL
Uni Boutique Hotel Spa;Búzios;Brasil;pl_id_1664;-22.775739;-41.886865;spa;;4.1;OPERATIONAL
Rio Imperio Turismo;Río de Janeiro;Brasil;pl_id_1665;;;;;;
Hotel Boutique Villa Art;La Cumbre;Argentina;pl_id_1666;-30.986704;-64.4903325;lodging;;4.6;OPERATIONAL
;Teruel;España;pl_id_1667;;;;;;
Cerro Aspero Pueblo Escondido;Córdoba;Argentina;pl_id_1668;-32.4330556;-64.86749999999999;natural_feature;;4.9;
Prainhas do Pontal do Atalaia;Arraial do Cabo;Brasil;pl_id_1669;-22.9897703;-42.013313;tourist_attraction;;4.5;OPERATIONAL
Perola Negra;Arraial do Cabo;Brasil;pl_id_1670;-22.9723019;-42.0208225;travel_agency;;4.3;OPERATIONAL
AeroBus;Córdoba;Argentina;pl_id_1671;-31.3160137;-64.2147138;point_of_interest;;4.1;OPERATIONAL
Cuesta de Miranda;La Rioja;Argentina;pl_id_1672;-29.3444444;-67.7680556;natural_feature;;4.9;
Portal del Noa Hotel;La Rioja;Argentina;pl_id_1673;-30.3512765;-66.3123373;lodging;;4.4;OPERATIONAL
Santa Calma;Córdoba;Argentina;pl_id_1674;-31.4318072;-64.17295709999999;bar;2.0;4.5;OPERATIONAL
Il Gatto;Córdoba;Argentina;pl_id_1675;-31.410992;-64.19147509999999;restaurant;;3.0;CLOSED_PERMANENTLY
Amerian Executive Mendoza Hotel;Mendoza;Argentina;pl_id_1676;-32.8924561;-68.8487232;lodging;;4.2;OPERATIONAL
;Las Grutas;Argentina;pl_id_1677;-40.8147613;-65.095868;lodging;;4.4;OPERATIONAL
Punta Perdices;San Antonio Este;Argentina;pl_id_1678;-40.7830797;-64.8436823;natural_feature;;4.7;OPERATIONAL
Playa las Conchillas;San Antonio Este;Argentina;pl_id_1679;-40.82206670000001;-64.8136657;natural_feature;;4.7;OPERATIONAL
Lo de Miguel Parrilla Restaurant;Córdoba;Argentina;pl_id_1680;-31.41717;-64.19872;restaurant;2.0;4.1;CLOSED_PERMANENTLY
Destino;Córdoba;Argentina;pl_id_1681;-31.3677666;-64.22006;restaurant;2.0;4.3;OPERATIONAL
Mercado Norte;Córdoba;Argentina;pl_id_1682;-31.4096116;-64.1804307;point_of_interest;;4.4;OPERATIONAL
Playa Las Grutas;Las Grutas;Argentina;pl_id_1683;-40.8096137;-65.085206;spa;;4.6;OPERATIONAL
Orione;San Fernando;Argentina;pl_id_1684;-34.4503357;-58.5319078;restaurant;2.0;4.1;OPERATIONAL
Departamento Alassio;Tigre;Argentina;pl_id_1685;-34.4331003;-58.5837596;lodging;;4.6;OPERATIONAL
Paso de Agua Negra;San Juan;Argentina;pl_id_1686;-30.1927645;-69.8254601;natural_feature;;4.4;
Puerto de Coquimbo;Coquimbo;Chile;pl_id_1687;-29.9467273;-71.3356745;point_of_interest;;4.4;OPERATIONAL
Mall Puerta Del Mar;La Serena;Chile;pl_id_1688;-29.9024061;-71.258102;shopping_mall;;4.2;OPERATIONAL
La Recova Municipal Market;La Serena;Chile;pl_id_1689;-29.9016128;-71.2463272;tourist_attraction;;4.1;OPERATIONAL
Punta Choros;La Serena;Chile;pl_id_1690;-29.9055491;-71.2555136;point_of_interest;;4.4;OPERATIONAL
Mall Plaza la Serena;La Serena;Chile;pl_id_1691;-29.9125376;-71.25840939999999;shopping_mall;;4.3;OPERATIONAL
;La Plata;Argentina;pl_id_1692;-34.9339942;-57.9391379;gym;;4.6;OPERATIONAL
Cinco Sabios Brewing Co;La Plata;Argentina;pl_id_1693;-34.929442;-57.9434251;bar;2.0;4.4;OPERATIONAL
Estancia La San Antonio;Guernica;Argentina;pl_id_1694;-34.9538228;-58.39351869999999;tourist_attraction;;3.8;OPERATIONAL
La Fortaleza Parrilla Restaurant;Ringuelet;Argentina;pl_id_1695;-34.890174;-57.9966332;restaurant;;4.2;CLOSED_PERMANENTLY
Luz Apartment;Córdoba;Argentina;pl_id_1696;-31.41423409999999;-64.200119;lodging;;4.3;OPERATIONAL
Los Pinguinos Restaurant;La Plata;Argentina;pl_id_1697;-34.9225189;-57.933338;restaurant;2.0;4.3;OPERATIONAL
Loco Ponte;La Plata;Argentina;pl_id_1698;-34.9397487;-57.94149259999999;restaurant;2.0;4.5;OPERATIONAL
El Porteno;City Bell;Argentina;pl_id_1699;-34.9039339;-58.0707432;restaurant;3.0;4.1;OPERATIONAL
Don Antonio Posada;Colonia del Sacramento;Uruguay;pl_id_1700;-34.4700065;-57.8493703;lodging;;4.6;OPERATIONAL
Barrio Historico;Colonia del Sacramento;Uruguay;pl_id_1701;-34.4715156;-57.8516515;neighborhood;;;
Rambla de Colonia;Colonia del Sacramento;Uruguay;pl_id_1702;-34.4608062;-57.8432147;tourist_attraction;;4.8;OPERATIONAL
La Calle de los Suspiros;Colonia del Sacramento;Uruguay;pl_id_1703;-34.4726593;-57.8511296;route;;4.6;
Basilica del Santisimo Sacramento;Colonia del Sacramento;Uruguay;pl_id_1704;-34.471099;-57.85099259999999;tourist_attraction;;4.5;OPERATIONAL
Cafe Martinez;Colonia del Sacramento;Uruguay;pl_id_1705;-34.9049758;-56.1374465;cafe;;3.2;OPERATIONAL
Maria Antonieta Universodeli;Córdoba;Argentina;pl_id_1706;-31.3654723;-64.2378593;cafe;2.0;4.3;OPERATIONAL
;Sevilla;España;pl_id_1707;37.3596102;-5.9860159;bakery;1.0;4.0;OPERATIONAL
Calle Triana;Gran Canaria;España;pl_id_1708;28.1059743;-15.4163305;route;;4.5;
Pinares Panorama Suites Spa;Villa Carlos Paz;Argentina;pl_id_1709;-31.4147842;-64.4808488;lodging;;4.6;OPERATIONAL
El Astiqueno;San Agustin del Valle Fertil;Argentina;pl_id_1710;-30.63725879999999;-67.4666368;restaurant;2.0;4.2;OPERATIONAL
C C Valle Fertil;San Agustin del Valle Fertil;Argentina;pl_id_1711;-30.6294344;-67.4744331;lodging;;4.0;OPERATIONAL
Herencia;Alta Gracia;Argentina;pl_id_1712;-31.6567354;-64.4400513;restaurant;3.0;4.8;OPERATIONAL
Hispania;Alta Gracia;Argentina;pl_id_1713;-31.6544212;-64.4405227;restaurant;1.0;4.3;OPERATIONAL
Best Western Empire Palace;Estambul;Turquía;pl_id_1714;41.0129226;28.9776682;lodging;;4.1;OPERATIONAL
Hotel Diego de Almagro Concepcion;Concepción;Chile;pl_id_1715;-36.8333087;-73.0540303;lodging;;4.4;OPERATIONAL
Courtyard Puerto Montt;Puerto Montt;Chile;pl_id_1716;-41.467865;-72.93794869999999;lodging;;4.4;OPERATIONAL
Rio Scenarium;Río de Janeiro;Brasil;pl_id_1717;-22.9082902;-43.1841372;night_club;3.0;4.6;OPERATIONAL
Marina Del Faro;Termas de Rio Hondo;Argentina;pl_id_1718;-27.516235;-64.904619;lodging;;4.4;OPERATIONAL
;Granada;España;pl_id_1719;37.1600559;-3.5927513;meal_delivery;1.0;4.4;OPERATIONAL
El Pegaso;San Miguel de Allende;México;pl_id_1720;20.9140881;-100.7422436;restaurant;2.0;4.4;OPERATIONAL
Quince;San Miguel de Allende;México;pl_id_1721;20.9129581;-100.7439848;bar;3.0;4.3;OPERATIONAL
Volaris;San Miguel de Allende;México;pl_id_1722;20.6226965;-100.1875653;point_of_interest;;2.7;OPERATIONAL
LATAM Airlines;San Miguel de Allende;México;pl_id_1723;-34.5580305;-58.4170088;point_of_interest;;3.1;OPERATIONAL
Penitentes Mendoza;Mundo;;pl_id_1724;-32.8420406;-69.84021229999999;tourist_attraction;;4.3;OPERATIONAL
Iglesia de la Compania de Jesus;Mundo;;pl_id_1725;-34.602214;-58.42758679999999;church;;4.8;OPERATIONAL
Nordico;Uspallata;Argentina;pl_id_1726;-32.5983341;-69.34999119999999;restaurant;2.0;4.3;OPERATIONAL
Sabores Del Peru;Córdoba;Argentina;pl_id_1727;-31.4126838;-64.16979429999999;restaurant;2.0;4.6;OPERATIONAL
Vittorio Ristorante;Córdoba;Argentina;pl_id_1728;-31.3555748;-64.2506898;bar;2.0;4.2;OPERATIONAL
Historic Centre of San Gimignano;Córdoba;Argentina;pl_id_1729;-31.4178851;-64.18010149999999;point_of_interest;;4.5;OPERATIONAL
Hotel Al Vagon;Córdoba;Argentina;pl_id_1730;-34.6068286;-68.3668685;lodging;;4.6;OPERATIONAL
Air Europa;Mundo;;pl_id_1731;-34.5891244;-58.38409009999999;point_of_interest;;3.3;OPERATIONAL
Nordico;Córdoba;Argentina;pl_id_1732;-31.4701321;-64.2299231;home_goods_store;;4.8;OPERATIONAL
Tucson Cordoba;Córdoba;Argentina;pl_id_1733;-31.3753204;-64.2274498;bar;3.0;4.3;OPERATIONAL
Saona Island;República Dominicana;;pl_id_1734;18.1530876;-68.67972639999999;natural_feature;;4.7;
IT Italy Barrio General Paz;Córdoba;Argentina;pl_id_1735;-31.414699;-64.16904;restaurant;2.0;4.0;OPERATIONAL
Barcelo Maya Beach All Inclusive;Barceló Maya;México;pl_id_1736;20.4886825;-87.24733669999999;lodging;;4.7;OPERATIONAL
Asador Argentino San Telmo;Valencia;España;pl_id_1737;39.4618314;-0.3747382;restaurant;2.0;4.5;OPERATIONAL
La Casa de La Pizza Alicante;Alicante;España;pl_id_1738;38.3458172;-0.4816782;restaurant;;4.4;CLOSED_PERMANENTLY
Grenache;Lisboa;Portugal;pl_id_1739;38.712359;-9.1316797;restaurant;4.0;4.7;OPERATIONAL
The Palm At Playa;Playa del Carmen;México;pl_id_1740;20.6262116;-87.0731799;night_club;;4.2;OPERATIONAL
Cafe Martinez;Mar de las Pampas;Argentina;pl_id_1741;-37.3265795;-57.0219315;cafe;2.0;3.8;OPERATIONAL
Altos Medanos Cabanas y Club de Bosque;Mar de las Pampas;Argentina;pl_id_1742;-37.3265923;-57.0279098;lodging;;4.5;OPERATIONAL
Restaurante El 78;Bell Ville;Argentina;pl_id_1743;-32.6113991;-62.6970688;restaurant;2.0;4.6;OPERATIONAL
Francisco Tau Park;Bell Ville;Argentina;pl_id_1744;-32.6269685;-62.7004077;tourist_attraction;;4.6;OPERATIONAL
Leopoldo Cafe Resto;Bell Ville;Argentina;pl_id_1745;-32.6306308;-62.69110529999999;bar;2.0;4.5;OPERATIONAL
Caseratto;Córdoba;Argentina;pl_id_1746;-31.42348489999999;-64.1825035;cafe;2.0;4.5;OPERATIONAL
Freddo;Mar de las Pampas;Argentina;pl_id_1747;-37.3256405;-57.02291169999999;store;3.0;3.8;OPERATIONAL
Havanna;Mar de las Pampas;Argentina;pl_id_1748;-37.3273426;-57.02299989999999;bakery;2.0;3.7;OPERATIONAL
Paseo Aldea Hippie;Mar de las Pampas;Argentina;pl_id_1749;-37.3274993;-57.0226251;shopping_mall;;4.5;OPERATIONAL
Paseo de Compras;Mar de las Pampas;Argentina;pl_id_1750;-37.3257506;-57.02216199999999;shopping_mall;;4.5;OPERATIONAL
;Chascomus;Argentina;pl_id_1751;-35.5776723;-58.0136464;locality;;;
Chascomus;Chascomus;Argentina;pl_id_1752;-35.5776723;-58.0136464;locality;;;
Santuario Virgen Maria del Rosario de San Nicolas;Lujan;Argentina;pl_id_1753;-33.3231499;-60.22407070000001;church;;4.7;OPERATIONAL
Plaza Belgrano;San Nicolas de los Arroyos;Argentina;pl_id_1754;-33.3344348;-60.2262039;park;;4.3;OPERATIONAL
Museo Nacional de Bellas Artes;Buenos Aires;Argentina;pl_id_1755;-34.5839894;-58.3930044;tourist_attraction;;4.8;OPERATIONAL
Paseo Rivadavia;Lujan;Argentina;pl_id_1756;-34.5728685;-59.1213793;route;;;
Plaza San Martin;Lujan;Argentina;pl_id_1757;-34.5678129;-59.1079168;route;;;
Cerro El Centinela;Quilmes;Argentina;pl_id_1758;-37.3550521;-59.1719405;tourist_attraction;;4.5;OPERATIONAL
Parroquia Nuestra Senora de Lourdes;Quilmes;Argentina;pl_id_1759;-34.740441;-58.29171230000001;church;;4.7;OPERATIONAL
Iglesia de Los Capuchinos;Tandil;Argentina;pl_id_1760;-31.42456;-64.1859001;tourist_attraction;;4.8;OPERATIONAL
El Tajamar;Quilmes;Argentina;pl_id_1761;-34.0732085;-60.1134586;tourist_attraction;;4.2;OPERATIONAL
Parque de la Cerveceria;Córdoba;Argentina;pl_id_1762;-31.4022471;-64.2064939;point_of_interest;;4.7;OPERATIONAL
Piedra Movediza;Alta Gracia;Argentina;pl_id_1763;-37.3092941;-59.1692694;tourist_attraction;;4.4;OPERATIONAL
Paseo de las Artes;Quilmes;Argentina;pl_id_1764;-34.7204707;-58.25347780000001;point_of_interest;;4.6;OPERATIONAL
Gruta de Lourdes Alta Gracia;Tandil;Argentina;pl_id_1765;-31.6488885;-64.45728629999999;place_of_worship;;4.8;OPERATIONAL
Lago y Dique del Fuerte;Córdoba;Argentina;pl_id_1766;-37.34287270000001;-59.1301286;tourist_attraction;;4.7;OPERATIONAL
Parque de la Cerveceria;Alta Gracia;Argentina;pl_id_1767;-34.7367583;-58.25856710000001;bar;2.0;4.4;OPERATIONAL
Hotel Horacio Quiroga Spa Thermal;Salto;Uruguay;pl_id_1768;-31.2730987;-57.92291880000001;amusement_park;;4.3;OPERATIONAL
Argentum;Córdoba;Argentina;pl_id_1769;-31.3624569;-64.2177231;restaurant;3.0;4.3;OPERATIONAL
Sotavento Apart Hotel;La Paloma;Uruguay;pl_id_1770;-34.660122;-54.1761417;lodging;;4.3;OPERATIONAL
Mira Silvina;Salsipuedes;Argentina;pl_id_1771;-31.1555188;-64.2870477;restaurant;2.0;4.2;OPERATIONAL
Adelina;Salta;Argentina;pl_id_1772;-24.7796897;-65.41132569999999;restaurant;;0.0;OPERATIONAL
Epic Hotel San Luis;La Punta;Argentina;pl_id_1773;-33.1915498;-66.3428946;lodging;;4.3;OPERATIONAL
Punto Coma Resto;San Luis;Argentina;pl_id_1774;-33.2869885;-66.2849305;restaurant;;4.4;CLOSED_PERMANENTLY
Granada Alternativa;Granada;España;pl_id_1775;37.1710888;-3.5926003;travel_agency;;4.9;OPERATIONAL
Valdes Marisqueria Resto;Córdoba;Argentina;pl_id_1776;-31.3932503;-64.18609119999999;restaurant;2.0;4.4;OPERATIONAL
Complejo Valle del Sol;Santa Rosa de Calamuchita;Argentina;pl_id_1777;-32.0961881;-64.51584059999999;lodging;;4.6;OPERATIONAL
Iglesia Nuestra Senora del Carmen;Córdoba;Argentina;pl_id_1778;-31.4118432;-64.19128169999999;church;;4.7;OPERATIONAL
La Parrilla de Daniel;Villa Carlos Paz;Argentina;pl_id_1779;-31.3622925;-64.5258633;restaurant;2.0;4.0;OPERATIONAL
La Cava;Córdoba;Argentina;pl_id_1780;-31.4141656;-64.1681159;restaurant;2.0;4.0;CLOSED_TEMPORARILY
Sushiclub Cordoba;Córdoba;Argentina;pl_id_1781;-31.360451;-64.2381589;meal_takeaway;;4.2;CLOSED_TEMPORARILY
Oyshiki;Córdoba;Argentina;pl_id_1782;-31.425875;-64.1862702;restaurant;2.0;3.9;OPERATIONAL
DOC Vinos Cocina;Córdoba;Argentina;pl_id_1783;-31.4345341;-64.1783916;restaurant;2.0;4.5;OPERATIONAL
The BARBEER Yrigoyen;Córdoba;Argentina;pl_id_1784;-31.4213848;-64.1880417;bar;2.0;4.3;OPERATIONAL
Jardin Mallinkrodt;Santiago;Chile;pl_id_1785;-33.4323949;-70.6336863;bar;2.0;4.5;OPERATIONAL
Utopia Restobar;Santiago;Chile;pl_id_1786;-33.4389972;-70.641064;bar;2.0;4.2;OPERATIONAL
Parrilladas Argentina;Santiago;Chile;pl_id_1787;-33.4559568;-70.69663469999999;restaurant;2.0;4.4;OPERATIONAL
Bocanariz;Santiago;Chile;pl_id_1788;-33.4384076;-70.6412398;bar;3.0;4.5;OPERATIONAL
El Meson Nerudiano;Santiago;Chile;pl_id_1789;-33.4301138;-70.6367094;restaurant;3.0;4.5;OPERATIONAL
Donde Carlitos;Santiago;Chile;pl_id_1790;-33.4068727;-70.6684114;restaurant;2.0;4.4;OPERATIONAL
La Manzana Confitada;Santiago;Chile;pl_id_1791;-33.4393586;-70.6407935;bakery;2.0;4.1;CLOSED_PERMANENTLY
Castillo Forestal;Santiago;Chile;pl_id_1792;-33.435038;-70.6427678;restaurant;2.0;4.4;OPERATIONAL
Krossbar Bellavista;Santiago;Chile;pl_id_1793;-33.4333333;-70.63444439999999;bar;2.0;4.6;OPERATIONAL
Uncle Fletch Bellavista;Santiago;Chile;pl_id_1794;-33.4329341;-70.6335388;restaurant;2.0;4.5;OPERATIONAL
Mar Adentro Restaurant;Coquimbo;Chile;pl_id_1795;-29.9527384;-71.29921329999999;restaurant;2.0;4.6;OPERATIONAL
Barcelo Bavaro Palace All Inclusive Resort;República Dominicana;;pl_id_1796;18.6633538;-68.3962896;casino;;4.7;OPERATIONAL
Iberostar Waves Tucan;Playa del Carmen;México;pl_id_1797;20.6045286;-87.0940754;lodging;;4.7;OPERATIONAL
Los Cabritos De Roberto;Córdoba;Argentina;pl_id_1798;-31.3793358;-64.21503969999999;restaurant;2.0;4.5;OPERATIONAL
The Rita Suites;Las Vegas;Nevada;pl_id_1799;36.129905;-115.1611022;real_estate_agency;;3.5;OPERATIONAL
Plazoleta Julio Cortazar;Buenos Aires;Argentina;pl_id_1800;-34.5889369;-58.4304594;route;;4.5;
Casa Rosada;Buenos Aires;Argentina;pl_id_1801;-34.6080556;-58.37027779999999;tourist_attraction;;4.5;OPERATIONAL
Altos de Merlo Suites;Merlo;Argentina;pl_id_1802;-32.3478735;-64.9962449;lodging;;4.6;OPERATIONAL
Legacy Vacation Resort Indian Shores;Indian Shores;Florida;pl_id_1803;27.8552208;-82.8451304;lodging;;4.7;OPERATIONAL
Springhill Suites Tallahassee Central;Tallahassee;Florida;pl_id_1804;30.4266602;-84.23626469999999;lodging;;4.2;OPERATIONAL
Dino Mall Alto Verde;Córdoba;Argentina;pl_id_1805;-31.3664215;-64.2192069;shopping_mall;;4.4;OPERATIONAL
La Luna Rossa Posada Boutique;Villa General Belgrano;Argentina;pl_id_1806;-31.882926;-64.5478384;spa;;4.8;OPERATIONAL
Los Cabritos;Córdoba;Argentina;pl_id_1807;-31.3762129;-64.2112557;restaurant;2.0;4.2;OPERATIONAL
La Casa de Los Mariscos;Ushuaia;Argentina;pl_id_1808;-54.8056005;-68.3013088;restaurant;2.0;4.5;OPERATIONAL
Estadio Gigante de Alberdi;Córdoba;Argentina;pl_id_1809;-31.4035235;-64.20630229999999;stadium;;4.7;OPERATIONAL
The Owl Beer House;La Cumbre;Argentina;pl_id_1810;-30.9847043;-64.4915285;restaurant;2.0;4.5;OPERATIONAL
Marco Polo Lounge Bar;La Falda;Argentina;pl_id_1811;-31.0931607;-64.4832931;bar;2.0;4.3;OPERATIONAL
Pastilandia;La Falda;Argentina;pl_id_1812;-31.0933464;-64.4854464;restaurant;2.0;4.1;OPERATIONAL
Hotel Castelar;Huerta Grande;Argentina;pl_id_1813;-31.0734739;-64.4963636;lodging;;4.0;OPERATIONAL
Medialunas Calentitas;Córdoba;Argentina;pl_id_1814;-31.3633263;-64.2157045;cafe;;3.6;CLOSED_PERMANENTLY
Lo De Jacinto Empanadas;Córdoba;Argentina;pl_id_1815;-31.3611012;-64.2315204;restaurant;2.0;4.0;OPERATIONAL
Balmoral Plaza Hotel;Montevideo;Uruguay;pl_id_1816;-34.9065222;-56.1917424;lodging;;4.0;OPERATIONAL
Rambla de Montevideo;Montevideo;Uruguay;pl_id_1817;-34.9210473;-56.1691486;route;;;
Estadio Luis Troccoli;Montevideo;Uruguay;pl_id_1818;-34.8673702;-56.2518014;stadium;;4.0;OPERATIONAL
El Club de la Milanesa;Córdoba;Argentina;pl_id_1819;-31.4278482;-64.1842678;restaurant;2.0;4.3;OPERATIONAL
Mariachi;Córdoba;Argentina;pl_id_1820;-31.4157768;-64.1703524;meal_delivery;;4.5;OPERATIONAL
Robben Island Museum;Ciudad del Cabo Central;Sudáfrica;pl_id_1821;-33.7997539;18.3722834;tourist_attraction;;4.5;OPERATIONAL
Table Mountain Aerial Cableway;Ciudad del Cabo Central;Sudáfrica;pl_id_1822;-33.9481537;18.4028072;point_of_interest;;4.7;OPERATIONAL
Holiday Inn Express Cape Town City Centre By Ihg;Ciudad del Cabo Central;Sudáfrica;pl_id_1823;-33.9238573;18.4203645;lodging;;4.1;OPERATIONAL
Upsala Expediciones;El Calafate;Argentina;pl_id_1824;-50.34069950000001;-72.2522317;travel_agency;;4.8;OPERATIONAL
HRC Hotel;Madrid;España;pl_id_1825;40.4098475;-3.7130869;lodging;;3.7;CLOSED_TEMPORARILY
Hotel Avenida;Zaragoza;España;pl_id_1826;41.6551062;-0.8842974;lodging;;4.2;OPERATIONAL
Central Park Hotel;Londres;Reino Unido;pl_id_1827;51.5112548;-0.1853856;lodging;;3.3;OPERATIONAL
The Frederick Hotel;Nueva York;Estado de Nueva York;pl_id_1828;40.7156143;-74.00896709999999;bar;;4.2;OPERATIONAL
Hotel Andre Latin;París;Francia;pl_id_1829;48.8428737;2.3426083;lodging;;4.1;OPERATIONAL
;Estocolmo;Suecia;pl_id_1830;59.3375113;18.0516204;restaurant;;4.9;OPERATIONAL
King David Flat Hotel;Córdoba;Argentina;pl_id_1831;-31.41098229999999;-64.1847089;lodging;;4.2;OPERATIONAL
Museo Gran Hotel Viena;Miramar;Argentina;pl_id_1832;-30.9035575;-62.6711202;museum;;4.4;OPERATIONAL
La Panera Rosa;Buenos Aires;Argentina;pl_id_1833;-34.5626573;-58.4533838;restaurant;;4.4;OPERATIONAL
Las Salinas Gran Hotel;San José de Las Salinas;Argentina;pl_id_1834;-30.0100923;-64.6225996;lodging;;4.6;OPERATIONAL
Hotel Posada Maestosso;Leones;Argentina;pl_id_1835;-32.6541156;-62.291128;lodging;;4.7;OPERATIONAL
Receptivo Aborigen Tours;San Salvador de Jujuy;Argentina;pl_id_1836;-34.5989673;-58.43601460000001;travel_agency;;4.4;OPERATIONAL
Museo Sacro del Convento San Francisco;Salta;Argentina;pl_id_1837;-24.7903204;-65.40819549999999;museum;;4.6;OPERATIONAL
Midnight Sun Inn Vacation Rentals;Whitehorse;Canadá;pl_id_1838;60.724038;-135.0650916;lodging;;3.5;OPERATIONAL
;Jamaica;Estado de Nueva York;pl_id_1839;40.7037439;-73.7991953;neighborhood;;;
Memorial de Caen;Caen;Francia;pl_id_1840;49.1973431;-0.3839795;tourist_attraction;;4.6;OPERATIONAL
Hotel Alvear Jujuy;San Salvador de Jujuy;Argentina;pl_id_1841;-24.1844673;-65.3083857;lodging;;3.7;OPERATIONAL
Tours Buenos Aires;Buenos Aires;Argentina;pl_id_1842;-34.5901649;-58.43016129999999;travel_agency;;4.9;OPERATIONAL
Park Silver Obelisco;Buenos Aires;Argentina;pl_id_1843;-34.6046793;-58.38234910000001;lodging;;4.2;OPERATIONAL
El Banderin;Buenos Aires;Argentina;pl_id_1844;-34.6016054;-58.4154406;cafe;2.0;4.2;OPERATIONAL
Restaurante Viracocha;San Salvador de Jujuy;Argentina;pl_id_1845;-24.1882781;-65.30651019999999;restaurant;2.0;4.5;OPERATIONAL
Casino Santa Fe;Santa Fe;Argentina;pl_id_1846;-31.64963719999999;-60.7010526;casino;;4.0;OPERATIONAL
La Tablita;El Calafate;Argentina;pl_id_1847;-50.3379421;-72.25729129999999;restaurant;3.0;4.4;OPERATIONAL
Cruceros Marpatag;El Calafate;Argentina;pl_id_1848;-50.3385899;-72.26830989999999;travel_agency;;4.6;OPERATIONAL
The Argentine Experience Iguazu;Puerto Iguazú;Argentina;pl_id_1849;-25.5973823;-54.5755048;restaurant;;4.6;OPERATIONAL
Go Canyoning Madeira;Madeira;Portugal;pl_id_1850;32.6606692;-16.9100155;travel_agency;;5.0;OPERATIONAL
Surf Life Tenerife;Tenerife;España;pl_id_1851;28.0554548;-16.7343797;point_of_interest;;5.0;OPERATIONAL
;Portsmouth;Reino Unido;pl_id_1852;50.81593609999999;-1.0805131;sublocality_level_1;;;
NH Collection Buenos Aires Lancaster;Buenos Aires;Argentina;pl_id_1853;-34.598391;-58.37296299999999;lodging;;4.4;OPERATIONAL
Buenos Aires Tour Guide;Buenos Aires;Argentina;pl_id_1854;-34.5698037;-58.4403751;point_of_interest;;5.0;OPERATIONAL
Isla Vegana;Ushuaia;Argentina;pl_id_1855;-54.8085357;-68.3116034;meal_takeaway;;4.8;OPERATIONAL
Kapua Tours Experience;Isla de Pascua;Chile;pl_id_1856;-27.1524226;-109.4317748;point_of_interest;;4.4;OPERATIONAL
Signature Tours;Buenos Aires;Argentina;pl_id_1857;-34.5901649;-58.43016129999999;travel_agency;;4.7;OPERATIONAL
Broccolino Ristorante Italiano;Buenos Aires;Argentina;pl_id_1858;-34.5993531;-58.378404;restaurant;3.0;4.4;OPERATIONAL
Rapa Nui Retiro;Buenos Aires;Argentina;pl_id_1859;-34.5952067;-58.3778146;cafe;;4.6;OPERATIONAL
Huacho;Buenos Aires;Argentina;pl_id_1860;-34.5958593;-58.3785269;restaurant;2.0;4.8;OPERATIONAL
Loi Suites Iguazu Hotel;Puerto Iguazú;Argentina;pl_id_1861;-25.596602;-54.545521;lodging;;4.6;OPERATIONAL
Hotel Taha Tai;Isla de Pascua;Chile;pl_id_1862;-27.1505282;-109.4341538;lodging;;4.5;OPERATIONAL
Tangol Tours Easter Island;Isla de Pascua;Chile;pl_id_1863;-27.1470902;-109.4296277;travel_agency;;4.5;OPERATIONAL
Hotel Cumbres Lastarria;Santiago;Chile;pl_id_1864;-33.4378814;-70.6408615;lodging;;4.6;OPERATIONAL
Chipe Libre Republica Independiente Del Pisco;Santiago;Chile;pl_id_1865;-33.4383248;-70.6412929;restaurant;2.0;4.5;OPERATIONAL
Vinedos Veramonte;Casablanca;Chile;pl_id_1866;-33.3700119;-71.2944917;food;2.0;4.6;OPERATIONAL
Restaurant Maralegre;Valparaiso;Chile;pl_id_1867;-33.0405948;-71.63076090000001;restaurant;;4.3;OPERATIONAL
Fabula Restaurante By Salvaje;Santiago;Chile;pl_id_1868;-33.4146584;-70.5968579;bar;;4.3;CLOSED_PERMANENTLY
Casa Hotel 3 Palmas;Quimbaya;Colombia;pl_id_1869;4.6063158;-75.7772471;lodging;;4.3;OPERATIONAL
Restaurante Tematico La Jugueteria;Bogotá;Colombia;pl_id_1870;4.6137773;-74.0664918;restaurant;2.0;4.3;OPERATIONAL
